"","date","lag_14_name","Rides","name","description"
"264",2016-05-10,"l14_40050",3.847,"Davis","Davis (Purple Line)"
"265",2016-05-11,"l14_40050",3.614,"Davis","Davis (Purple Line)"
"266",2016-05-12,"l14_40050",3.823,"Davis","Davis (Purple Line)"
"267",2016-05-13,"l14_40050",4.002,"Davis","Davis (Purple Line)"
"268",2016-05-16,"l14_40050",3.65,"Davis","Davis (Purple Line)"
"269",2016-05-17,"l14_40050",3.706,"Davis","Davis (Purple Line)"
"270",2016-05-18,"l14_40050",3.661,"Davis","Davis (Purple Line)"
"271",2016-05-19,"l14_40050",4.134,"Davis","Davis (Purple Line)"
"272",2016-05-20,"l14_40050",4.228,"Davis","Davis (Purple Line)"
"273",2016-05-23,"l14_40050",3.694,"Davis","Davis (Purple Line)"
"274",2016-05-24,"l14_40050",3.878,"Davis","Davis (Purple Line)"
"275",2016-05-25,"l14_40050",3.829,"Davis","Davis (Purple Line)"
"276",2016-05-26,"l14_40050",3.816,"Davis","Davis (Purple Line)"
"277",2016-05-27,"l14_40050",4.132,"Davis","Davis (Purple Line)"
"278",2016-05-30,"l14_40050",3.567,"Davis","Davis (Purple Line)"
"279",2016-05-31,"l14_40050",3.737,"Davis","Davis (Purple Line)"
"280",2016-06-01,"l14_40050",3.678,"Davis","Davis (Purple Line)"
"281",2016-06-02,"l14_40050",3.898,"Davis","Davis (Purple Line)"
"282",2016-06-03,"l14_40050",3.882,"Davis","Davis (Purple Line)"
"283",2016-06-06,"l14_40050",3.633,"Davis","Davis (Purple Line)"
"284",2016-06-07,"l14_40050",3.843,"Davis","Davis (Purple Line)"
"285",2016-06-08,"l14_40050",3.535,"Davis","Davis (Purple Line)"
"286",2016-06-09,"l14_40050",3.816,"Davis","Davis (Purple Line)"
"287",2016-06-10,"l14_40050",3.947,"Davis","Davis (Purple Line)"
"288",2016-06-13,"l14_40050",1.927,"Davis","Davis (Purple Line)"
"289",2016-06-14,"l14_40050",3.809,"Davis","Davis (Purple Line)"
"290",2016-06-15,"l14_40050",3.866,"Davis","Davis (Purple Line)"
"291",2016-06-16,"l14_40050",4.197,"Davis","Davis (Purple Line)"
"292",2016-06-17,"l14_40050",4.228,"Davis","Davis (Purple Line)"
"293",2016-06-20,"l14_40050",3.735,"Davis","Davis (Purple Line)"
"294",2016-06-21,"l14_40050",3.924,"Davis","Davis (Purple Line)"
"295",2016-06-22,"l14_40050",3.8,"Davis","Davis (Purple Line)"
"296",2016-06-23,"l14_40050",3.871,"Davis","Davis (Purple Line)"
"297",2016-06-24,"l14_40050",4.033,"Davis","Davis (Purple Line)"
"298",2016-06-27,"l14_40050",3.772,"Davis","Davis (Purple Line)"
"299",2016-06-28,"l14_40050",3.975,"Davis","Davis (Purple Line)"
"300",2016-06-29,"l14_40050",3.951,"Davis","Davis (Purple Line)"
"301",2016-06-30,"l14_40050",4,"Davis","Davis (Purple Line)"
"302",2016-07-01,"l14_40050",4.36,"Davis","Davis (Purple Line)"
"303",2016-07-04,"l14_40050",3.807,"Davis","Davis (Purple Line)"
"304",2016-07-05,"l14_40050",4.071,"Davis","Davis (Purple Line)"
"305",2016-07-06,"l14_40050",3.808,"Davis","Davis (Purple Line)"
"306",2016-07-07,"l14_40050",3.848,"Davis","Davis (Purple Line)"
"307",2016-07-08,"l14_40050",3.975,"Davis","Davis (Purple Line)"
"308",2016-07-11,"l14_40050",3.73,"Davis","Davis (Purple Line)"
"309",2016-07-12,"l14_40050",3.847,"Davis","Davis (Purple Line)"
"310",2016-07-13,"l14_40050",3.691,"Davis","Davis (Purple Line)"
"311",2016-07-14,"l14_40050",3.953,"Davis","Davis (Purple Line)"
"312",2016-07-15,"l14_40050",3.682,"Davis","Davis (Purple Line)"
"313",2016-07-18,"l14_40050",2.234,"Davis","Davis (Purple Line)"
"314",2016-07-19,"l14_40050",3.833,"Davis","Davis (Purple Line)"
"315",2016-07-20,"l14_40050",4.001,"Davis","Davis (Purple Line)"
"316",2016-07-21,"l14_40050",3.947,"Davis","Davis (Purple Line)"
"317",2016-07-22,"l14_40050",4.024,"Davis","Davis (Purple Line)"
"318",2016-07-25,"l14_40050",3.589,"Davis","Davis (Purple Line)"
"319",2016-07-26,"l14_40050",3.899,"Davis","Davis (Purple Line)"
"320",2016-07-27,"l14_40050",3.729,"Davis","Davis (Purple Line)"
"321",2016-07-28,"l14_40050",3.818,"Davis","Davis (Purple Line)"
"322",2016-07-29,"l14_40050",4.142,"Davis","Davis (Purple Line)"
"323",2016-08-01,"l14_40050",3.819,"Davis","Davis (Purple Line)"
"324",2016-08-02,"l14_40050",4.159,"Davis","Davis (Purple Line)"
"325",2016-08-03,"l14_40050",4.003,"Davis","Davis (Purple Line)"
"326",2016-08-04,"l14_40050",3.797,"Davis","Davis (Purple Line)"
"327",2016-08-05,"l14_40050",3.813,"Davis","Davis (Purple Line)"
"328",2016-08-08,"l14_40050",3.707,"Davis","Davis (Purple Line)"
"329",2016-08-09,"l14_40050",3.991,"Davis","Davis (Purple Line)"
"330",2016-08-10,"l14_40050",4.131,"Davis","Davis (Purple Line)"
"331",2016-08-11,"l14_40050",4.138,"Davis","Davis (Purple Line)"
"332",2016-08-12,"l14_40050",4.253,"Davis","Davis (Purple Line)"
"333",2016-08-15,"l14_40050",3.756,"Davis","Davis (Purple Line)"
"334",2016-08-16,"l14_40050",3.945,"Davis","Davis (Purple Line)"
"335",2016-08-17,"l14_40050",3.893,"Davis","Davis (Purple Line)"
"336",2016-08-18,"l14_40050",3.942,"Davis","Davis (Purple Line)"
"337",2016-08-19,"l14_40050",3.989,"Davis","Davis (Purple Line)"
"338",2016-08-22,"l14_40050",3.566,"Davis","Davis (Purple Line)"
"339",2016-08-23,"l14_40050",3.972,"Davis","Davis (Purple Line)"
"340",2016-08-24,"l14_40050",3.917,"Davis","Davis (Purple Line)"
"341",2016-08-25,"l14_40050",3.865,"Davis","Davis (Purple Line)"
"342",2016-08-26,"l14_40050",3.577,"Davis","Davis (Purple Line)"
"343",2016-01-01,"l14_40100",4.942,"Morse","Morse (Red Line)"
"344",2016-01-04,"l14_40100",4.199,"Morse","Morse (Red Line)"
"345",2016-01-05,"l14_40100",4.22,"Morse","Morse (Red Line)"
"346",2016-01-06,"l14_40100",3.923,"Morse","Morse (Red Line)"
"347",2016-01-07,"l14_40100",2.956,"Morse","Morse (Red Line)"
"348",2016-01-08,"l14_40100",1.436,"Morse","Morse (Red Line)"
"349",2016-01-11,"l14_40100",3.292,"Morse","Morse (Red Line)"
"350",2016-01-12,"l14_40100",3.806,"Morse","Morse (Red Line)"
"351",2016-01-13,"l14_40100",4.018,"Morse","Morse (Red Line)"
"352",2016-01-14,"l14_40100",4.859,"Morse","Morse (Red Line)"
"353",2016-01-15,"l14_40100",2.692,"Morse","Morse (Red Line)"
"354",2016-01-18,"l14_40100",4.686,"Morse","Morse (Red Line)"
"355",2016-01-19,"l14_40100",4.667,"Morse","Morse (Red Line)"
"356",2016-01-20,"l14_40100",4.623,"Morse","Morse (Red Line)"
"357",2016-01-21,"l14_40100",4.658,"Morse","Morse (Red Line)"
"358",2016-01-22,"l14_40100",4.828,"Morse","Morse (Red Line)"
"359",2016-01-25,"l14_40100",4.414,"Morse","Morse (Red Line)"
"360",2016-01-26,"l14_40100",4.497,"Morse","Morse (Red Line)"
"361",2016-01-27,"l14_40100",4.552,"Morse","Morse (Red Line)"
"362",2016-01-28,"l14_40100",4.766,"Morse","Morse (Red Line)"
"363",2016-01-29,"l14_40100",4.976,"Morse","Morse (Red Line)"
"364",2016-02-01,"l14_40100",3.022,"Morse","Morse (Red Line)"
"365",2016-02-02,"l14_40100",4.71,"Morse","Morse (Red Line)"
"366",2016-02-03,"l14_40100",4.835,"Morse","Morse (Red Line)"
"367",2016-02-04,"l14_40100",5.029,"Morse","Morse (Red Line)"
"368",2016-02-05,"l14_40100",5.058,"Morse","Morse (Red Line)"
"369",2016-02-08,"l14_40100",4.855,"Morse","Morse (Red Line)"
"370",2016-02-09,"l14_40100",4.926,"Morse","Morse (Red Line)"
"371",2016-02-10,"l14_40100",4.877,"Morse","Morse (Red Line)"
"372",2016-02-11,"l14_40100",5.142,"Morse","Morse (Red Line)"
"373",2016-02-12,"l14_40100",5.098,"Morse","Morse (Red Line)"
"374",2016-02-15,"l14_40100",5.004,"Morse","Morse (Red Line)"
"375",2016-02-16,"l14_40100",4.744,"Morse","Morse (Red Line)"
"376",2016-02-17,"l14_40100",5.087,"Morse","Morse (Red Line)"
"377",2016-02-18,"l14_40100",5.007,"Morse","Morse (Red Line)"
"378",2016-02-19,"l14_40100",4.947,"Morse","Morse (Red Line)"
"379",2016-02-22,"l14_40100",4.718,"Morse","Morse (Red Line)"
"380",2016-02-23,"l14_40100",4.93,"Morse","Morse (Red Line)"
"381",2016-02-24,"l14_40100",4.866,"Morse","Morse (Red Line)"
"382",2016-02-25,"l14_40100",5.034,"Morse","Morse (Red Line)"
"383",2016-02-26,"l14_40100",4.736,"Morse","Morse (Red Line)"
"384",2016-02-29,"l14_40100",3.808,"Morse","Morse (Red Line)"
"385",2016-03-01,"l14_40100",5.002,"Morse","Morse (Red Line)"
"386",2016-03-02,"l14_40100",5.013,"Morse","Morse (Red Line)"
"387",2016-03-03,"l14_40100",5.103,"Morse","Morse (Red Line)"
"388",2016-03-04,"l14_40100",5.162,"Morse","Morse (Red Line)"
"389",2016-03-07,"l14_40100",4.714,"Morse","Morse (Red Line)"
"390",2016-03-08,"l14_40100",5.009,"Morse","Morse (Red Line)"
"391",2016-03-09,"l14_40100",4.867,"Morse","Morse (Red Line)"
"392",2016-03-10,"l14_40100",5.096,"Morse","Morse (Red Line)"
"393",2016-03-11,"l14_40100",5.113,"Morse","Morse (Red Line)"
"394",2016-03-14,"l14_40100",4.723,"Morse","Morse (Red Line)"
"395",2016-03-15,"l14_40100",4.813,"Morse","Morse (Red Line)"
"396",2016-03-16,"l14_40100",4.971,"Morse","Morse (Red Line)"
"397",2016-03-17,"l14_40100",5.036,"Morse","Morse (Red Line)"
"398",2016-03-18,"l14_40100",5.112,"Morse","Morse (Red Line)"
"399",2016-03-21,"l14_40100",4.71,"Morse","Morse (Red Line)"
"400",2016-03-22,"l14_40100",4.852,"Morse","Morse (Red Line)"
"401",2016-03-23,"l14_40100",4.826,"Morse","Morse (Red Line)"
"402",2016-03-24,"l14_40100",4.901,"Morse","Morse (Red Line)"
"403",2016-03-25,"l14_40100",5.223,"Morse","Morse (Red Line)"
"404",2016-03-28,"l14_40100",4.932,"Morse","Morse (Red Line)"
"405",2016-03-29,"l14_40100",5.074,"Morse","Morse (Red Line)"
"406",2016-03-30,"l14_40100",4.938,"Morse","Morse (Red Line)"
"407",2016-03-31,"l14_40100",5.243,"Morse","Morse (Red Line)"
"408",2016-04-01,"l14_40100",5.078,"Morse","Morse (Red Line)"
"409",2016-04-04,"l14_40100",4.484,"Morse","Morse (Red Line)"
"410",2016-04-05,"l14_40100",4.673,"Morse","Morse (Red Line)"
"411",2016-04-06,"l14_40100",4.647,"Morse","Morse (Red Line)"
"412",2016-04-07,"l14_40100",4.654,"Morse","Morse (Red Line)"
"413",2016-04-08,"l14_40100",4.521,"Morse","Morse (Red Line)"
"414",2016-04-11,"l14_40100",4.793,"Morse","Morse (Red Line)"
"415",2016-04-12,"l14_40100",4.868,"Morse","Morse (Red Line)"
"416",2016-04-13,"l14_40100",4.851,"Morse","Morse (Red Line)"
"417",2016-04-14,"l14_40100",5.099,"Morse","Morse (Red Line)"
"418",2016-04-15,"l14_40100",5.136,"Morse","Morse (Red Line)"
"419",2016-04-18,"l14_40100",4.894,"Morse","Morse (Red Line)"
"420",2016-04-19,"l14_40100",4.969,"Morse","Morse (Red Line)"
"421",2016-04-20,"l14_40100",4.928,"Morse","Morse (Red Line)"
"422",2016-04-21,"l14_40100",5.098,"Morse","Morse (Red Line)"
"423",2016-04-22,"l14_40100",5.086,"Morse","Morse (Red Line)"
"424",2016-04-25,"l14_40100",4.926,"Morse","Morse (Red Line)"
"425",2016-04-26,"l14_40100",4.896,"Morse","Morse (Red Line)"
"426",2016-04-27,"l14_40100",4.983,"Morse","Morse (Red Line)"
"427",2016-04-28,"l14_40100",5.106,"Morse","Morse (Red Line)"
"428",2016-04-29,"l14_40100",5.104,"Morse","Morse (Red Line)"
"429",2016-05-02,"l14_40100",4.674,"Morse","Morse (Red Line)"
"430",2016-05-03,"l14_40100",4.729,"Morse","Morse (Red Line)"
"431",2016-05-04,"l14_40100",4.82,"Morse","Morse (Red Line)"
"432",2016-05-05,"l14_40100",4.91,"Morse","Morse (Red Line)"
"433",2016-05-06,"l14_40100",4.744,"Morse","Morse (Red Line)"
"434",2016-05-09,"l14_40100",4.715,"Morse","Morse (Red Line)"
"435",2016-05-10,"l14_40100",4.871,"Morse","Morse (Red Line)"
"436",2016-05-11,"l14_40100",4.935,"Morse","Morse (Red Line)"
"437",2016-05-12,"l14_40100",5.181,"Morse","Morse (Red Line)"
"438",2016-05-13,"l14_40100",5.185,"Morse","Morse (Red Line)"
"439",2016-05-16,"l14_40100",4.827,"Morse","Morse (Red Line)"
"440",2016-05-17,"l14_40100",4.803,"Morse","Morse (Red Line)"
"441",2016-05-18,"l14_40100",5.105,"Morse","Morse (Red Line)"
"442",2016-05-19,"l14_40100",5.177,"Morse","Morse (Red Line)"
"443",2016-05-20,"l14_40100",5.216,"Morse","Morse (Red Line)"
"444",2016-05-23,"l14_40100",4.722,"Morse","Morse (Red Line)"
"445",2016-05-24,"l14_40100",4.805,"Morse","Morse (Red Line)"
"446",2016-05-25,"l14_40100",4.974,"Morse","Morse (Red Line)"
"447",2016-05-26,"l14_40100",4.923,"Morse","Morse (Red Line)"
"448",2016-05-27,"l14_40100",4.964,"Morse","Morse (Red Line)"
"449",2016-05-30,"l14_40100",4.603,"Morse","Morse (Red Line)"
"450",2016-05-31,"l14_40100",4.728,"Morse","Morse (Red Line)"
"451",2016-06-01,"l14_40100",4.779,"Morse","Morse (Red Line)"
"452",2016-06-02,"l14_40100",4.857,"Morse","Morse (Red Line)"
"453",2016-06-03,"l14_40100",4.835,"Morse","Morse (Red Line)"
"454",2016-06-06,"l14_40100",4.678,"Morse","Morse (Red Line)"
"455",2016-06-07,"l14_40100",4.828,"Morse","Morse (Red Line)"
"456",2016-06-08,"l14_40100",4.769,"Morse","Morse (Red Line)"
"457",2016-06-09,"l14_40100",4.952,"Morse","Morse (Red Line)"
"458",2016-06-10,"l14_40100",4.896,"Morse","Morse (Red Line)"
"459",2016-06-13,"l14_40100",2.736,"Morse","Morse (Red Line)"
"460",2016-06-14,"l14_40100",4.527,"Morse","Morse (Red Line)"
"461",2016-06-15,"l14_40100",4.89,"Morse","Morse (Red Line)"
"462",2016-06-16,"l14_40100",4.913,"Morse","Morse (Red Line)"
"463",2016-06-17,"l14_40100",5.261,"Morse","Morse (Red Line)"
"464",2016-06-20,"l14_40100",4.716,"Morse","Morse (Red Line)"
"465",2016-06-21,"l14_40100",4.836,"Morse","Morse (Red Line)"
"466",2016-06-22,"l14_40100",4.919,"Morse","Morse (Red Line)"
"467",2016-06-23,"l14_40100",4.908,"Morse","Morse (Red Line)"
"468",2016-06-24,"l14_40100",5.34,"Morse","Morse (Red Line)"
"469",2016-06-27,"l14_40100",4.805,"Morse","Morse (Red Line)"
"470",2016-06-28,"l14_40100",4.802,"Morse","Morse (Red Line)"
"471",2016-06-29,"l14_40100",4.927,"Morse","Morse (Red Line)"
"472",2016-06-30,"l14_40100",4.949,"Morse","Morse (Red Line)"
"473",2016-07-01,"l14_40100",5.148,"Morse","Morse (Red Line)"
"474",2016-07-04,"l14_40100",4.652,"Morse","Morse (Red Line)"
"475",2016-07-05,"l14_40100",4.891,"Morse","Morse (Red Line)"
"476",2016-07-06,"l14_40100",4.76,"Morse","Morse (Red Line)"
"477",2016-07-07,"l14_40100",4.856,"Morse","Morse (Red Line)"
"478",2016-07-08,"l14_40100",5.05,"Morse","Morse (Red Line)"
"479",2016-07-11,"l14_40100",4.577,"Morse","Morse (Red Line)"
"480",2016-07-12,"l14_40100",4.734,"Morse","Morse (Red Line)"
"481",2016-07-13,"l14_40100",4.717,"Morse","Morse (Red Line)"
"482",2016-07-14,"l14_40100",4.839,"Morse","Morse (Red Line)"
"483",2016-07-15,"l14_40100",4.93,"Morse","Morse (Red Line)"
"484",2016-07-18,"l14_40100",2.994,"Morse","Morse (Red Line)"
"485",2016-07-19,"l14_40100",4.574,"Morse","Morse (Red Line)"
"486",2016-07-20,"l14_40100",4.771,"Morse","Morse (Red Line)"
"487",2016-07-21,"l14_40100",4.884,"Morse","Morse (Red Line)"
"488",2016-07-22,"l14_40100",4.951,"Morse","Morse (Red Line)"
"489",2016-07-25,"l14_40100",4.623,"Morse","Morse (Red Line)"
"490",2016-07-26,"l14_40100",4.824,"Morse","Morse (Red Line)"
"491",2016-07-27,"l14_40100",4.803,"Morse","Morse (Red Line)"
"492",2016-07-28,"l14_40100",4.748,"Morse","Morse (Red Line)"
"493",2016-07-29,"l14_40100",4.866,"Morse","Morse (Red Line)"
"494",2016-08-01,"l14_40100",4.632,"Morse","Morse (Red Line)"
"495",2016-08-02,"l14_40100",4.644,"Morse","Morse (Red Line)"
"496",2016-08-03,"l14_40100",4.913,"Morse","Morse (Red Line)"
"497",2016-08-04,"l14_40100",4.712,"Morse","Morse (Red Line)"
"498",2016-08-05,"l14_40100",4.95,"Morse","Morse (Red Line)"
"499",2016-08-08,"l14_40100",4.557,"Morse","Morse (Red Line)"
"500",2016-08-09,"l14_40100",4.788,"Morse","Morse (Red Line)"
"501",2016-08-10,"l14_40100",4.944,"Morse","Morse (Red Line)"
"502",2016-08-11,"l14_40100",5.135,"Morse","Morse (Red Line)"
"503",2016-08-12,"l14_40100",5.172,"Morse","Morse (Red Line)"
"504",2016-08-15,"l14_40100",4.769,"Morse","Morse (Red Line)"
"505",2016-08-16,"l14_40100",4.758,"Morse","Morse (Red Line)"
"506",2016-08-17,"l14_40100",4.813,"Morse","Morse (Red Line)"
"507",2016-08-18,"l14_40100",4.729,"Morse","Morse (Red Line)"
"508",2016-08-19,"l14_40100",4.78,"Morse","Morse (Red Line)"
"509",2016-08-22,"l14_40100",4.411,"Morse","Morse (Red Line)"
"510",2016-08-23,"l14_40100",4.663,"Morse","Morse (Red Line)"
"511",2016-08-24,"l14_40100",4.592,"Morse","Morse (Red Line)"
"512",2016-08-25,"l14_40100",4.74,"Morse","Morse (Red Line)"
"513",2016-08-26,"l14_40100",4.563,"Morse","Morse (Red Line)"
"514",2016-01-01,"l14_40130",1.109,"51st","51st (Green Line)"
"515",2016-01-04,"l14_40130",0.92,"51st","51st (Green Line)"
"516",2016-01-05,"l14_40130",1.035,"51st","51st (Green Line)"
"517",2016-01-06,"l14_40130",0.94,"51st","51st (Green Line)"
"518",2016-01-07,"l14_40130",0.865,"51st","51st (Green Line)"
"519",2016-01-08,"l14_40130",0.417,"51st","51st (Green Line)"
"520",2016-01-11,"l14_40130",0.743,"51st","51st (Green Line)"
"521",2016-01-12,"l14_40130",0.871,"51st","51st (Green Line)"
"522",2016-01-13,"l14_40130",0.902,"51st","51st (Green Line)"
"523",2016-01-14,"l14_40130",0.973,"51st","51st (Green Line)"
"524",2016-01-15,"l14_40130",0.441,"51st","51st (Green Line)"
"525",2016-01-18,"l14_40130",1.019,"51st","51st (Green Line)"
"526",2016-01-19,"l14_40130",0.986,"51st","51st (Green Line)"
"527",2016-01-20,"l14_40130",1.082,"51st","51st (Green Line)"
"528",2016-01-21,"l14_40130",1.062,"51st","51st (Green Line)"
"529",2016-01-22,"l14_40130",1.082,"51st","51st (Green Line)"
"530",2016-01-25,"l14_40130",0.884,"51st","51st (Green Line)"
"531",2016-01-26,"l14_40130",0.907,"51st","51st (Green Line)"
"532",2016-01-27,"l14_40130",0.958,"51st","51st (Green Line)"
"533",2016-01-28,"l14_40130",1.072,"51st","51st (Green Line)"
"534",2016-01-29,"l14_40130",1.075,"51st","51st (Green Line)"
"535",2016-02-01,"l14_40130",0.511,"51st","51st (Green Line)"
"536",2016-02-02,"l14_40130",0.973,"51st","51st (Green Line)"
"537",2016-02-03,"l14_40130",1.028,"51st","51st (Green Line)"
"538",2016-02-04,"l14_40130",1.017,"51st","51st (Green Line)"
"539",2016-02-05,"l14_40130",1.049,"51st","51st (Green Line)"
"540",2016-02-08,"l14_40130",0.991,"51st","51st (Green Line)"
"541",2016-02-09,"l14_40130",1.011,"51st","51st (Green Line)"
"542",2016-02-10,"l14_40130",1.054,"51st","51st (Green Line)"
"543",2016-02-11,"l14_40130",0.987,"51st","51st (Green Line)"
"544",2016-02-12,"l14_40130",1.097,"51st","51st (Green Line)"
"545",2016-02-15,"l14_40130",1.077,"51st","51st (Green Line)"
"546",2016-02-16,"l14_40130",0.989,"51st","51st (Green Line)"
"547",2016-02-17,"l14_40130",1.271,"51st","51st (Green Line)"
"548",2016-02-18,"l14_40130",1.108,"51st","51st (Green Line)"
"549",2016-02-19,"l14_40130",1.033,"51st","51st (Green Line)"
"550",2016-02-22,"l14_40130",1.025,"51st","51st (Green Line)"
"551",2016-02-23,"l14_40130",0.994,"51st","51st (Green Line)"
"552",2016-02-24,"l14_40130",0.979,"51st","51st (Green Line)"
"553",2016-02-25,"l14_40130",1.077,"51st","51st (Green Line)"
"554",2016-02-26,"l14_40130",0.953,"51st","51st (Green Line)"
"555",2016-02-29,"l14_40130",0.678,"51st","51st (Green Line)"
"556",2016-03-01,"l14_40130",1.061,"51st","51st (Green Line)"
"557",2016-03-02,"l14_40130",0.991,"51st","51st (Green Line)"
"558",2016-03-03,"l14_40130",1.043,"51st","51st (Green Line)"
"559",2016-03-04,"l14_40130",0.998,"51st","51st (Green Line)"
"560",2016-03-07,"l14_40130",0.951,"51st","51st (Green Line)"
"561",2016-03-08,"l14_40130",1.044,"51st","51st (Green Line)"
"562",2016-03-09,"l14_40130",0.915,"51st","51st (Green Line)"
"563",2016-03-10,"l14_40130",0.977,"51st","51st (Green Line)"
"564",2016-03-11,"l14_40130",1.043,"51st","51st (Green Line)"
"565",2016-03-14,"l14_40130",0.987,"51st","51st (Green Line)"
"566",2016-03-15,"l14_40130",0.931,"51st","51st (Green Line)"
"567",2016-03-16,"l14_40130",1.033,"51st","51st (Green Line)"
"568",2016-03-17,"l14_40130",1,"51st","51st (Green Line)"
"569",2016-03-18,"l14_40130",1.115,"51st","51st (Green Line)"
"570",2016-03-21,"l14_40130",1.051,"51st","51st (Green Line)"
"571",2016-03-22,"l14_40130",1.096,"51st","51st (Green Line)"
"572",2016-03-23,"l14_40130",1.033,"51st","51st (Green Line)"
"573",2016-03-24,"l14_40130",1.086,"51st","51st (Green Line)"
"574",2016-03-25,"l14_40130",1.139,"51st","51st (Green Line)"
"575",2016-03-28,"l14_40130",1.073,"51st","51st (Green Line)"
"576",2016-03-29,"l14_40130",1.066,"51st","51st (Green Line)"
"577",2016-03-30,"l14_40130",1.099,"51st","51st (Green Line)"
"578",2016-03-31,"l14_40130",1.095,"51st","51st (Green Line)"
"579",2016-04-01,"l14_40130",1.051,"51st","51st (Green Line)"
"580",2016-04-04,"l14_40130",0.985,"51st","51st (Green Line)"
"581",2016-04-05,"l14_40130",0.938,"51st","51st (Green Line)"
"582",2016-04-06,"l14_40130",1.034,"51st","51st (Green Line)"
"583",2016-04-07,"l14_40130",0.958,"51st","51st (Green Line)"
"584",2016-04-08,"l14_40130",0.918,"51st","51st (Green Line)"
"585",2016-04-11,"l14_40130",1.003,"51st","51st (Green Line)"
"586",2016-04-12,"l14_40130",0.997,"51st","51st (Green Line)"
"587",2016-04-13,"l14_40130",1.01,"51st","51st (Green Line)"
"588",2016-04-14,"l14_40130",1.035,"51st","51st (Green Line)"
"589",2016-04-15,"l14_40130",1.076,"51st","51st (Green Line)"
"590",2016-04-18,"l14_40130",0.961,"51st","51st (Green Line)"
"591",2016-04-19,"l14_40130",1.062,"51st","51st (Green Line)"
"592",2016-04-20,"l14_40130",1.049,"51st","51st (Green Line)"
"593",2016-04-21,"l14_40130",1.043,"51st","51st (Green Line)"
"594",2016-04-22,"l14_40130",0.966,"51st","51st (Green Line)"
"595",2016-04-25,"l14_40130",1.001,"51st","51st (Green Line)"
"596",2016-04-26,"l14_40130",1.083,"51st","51st (Green Line)"
"597",2016-04-27,"l14_40130",1.035,"51st","51st (Green Line)"
"598",2016-04-28,"l14_40130",1.011,"51st","51st (Green Line)"
"599",2016-04-29,"l14_40130",1.084,"51st","51st (Green Line)"
"600",2016-05-02,"l14_40130",1.033,"51st","51st (Green Line)"
"601",2016-05-03,"l14_40130",0.938,"51st","51st (Green Line)"
"602",2016-05-04,"l14_40130",0.975,"51st","51st (Green Line)"
"603",2016-05-05,"l14_40130",1.001,"51st","51st (Green Line)"
"604",2016-05-06,"l14_40130",0.952,"51st","51st (Green Line)"
"605",2016-05-09,"l14_40130",1.044,"51st","51st (Green Line)"
"606",2016-05-10,"l14_40130",1.008,"51st","51st (Green Line)"
"607",2016-05-11,"l14_40130",1.052,"51st","51st (Green Line)"
"608",2016-05-12,"l14_40130",1.087,"51st","51st (Green Line)"
"609",2016-05-13,"l14_40130",1.207,"51st","51st (Green Line)"
"610",2016-05-16,"l14_40130",1.042,"51st","51st (Green Line)"
